5812.588480404747, 1.000000000000002
5812.588480404747, 1.7113283041617846
5958.100601123947, 2.9286445646252375
5958.100601123947, 5.411695265464638
5848.629906075808, 6.30957344480193
5705.791340917255, 7.3564225445964215
5498.047695733238, 7.742636826811277
5136.63021055639, 7.742636826811277
4858.668042334344, 8.14912746902075
4652.916743150167, 8.14912746902075
4483.507483819564, 8.576958985908945
4374.008714680295, 9.027251779484578
4293.643207919241, 10
4214.7542905063665, 11.659144011798334
4162.968588168728, 14.307229891937586
4137.314832442866, 18.478497974222943
4086.4806106538085, 44.10059454176741
3865.3459436886264, 135.93563908785242
3794.3263125368335, 238.65897868585785
3656.1776961422256, 464.1588833612782
3458.32832054649, 1584.8931924611124
3633.646973769314, 950.1185073181439
4036.270977084294, 341.4548873833601
4374.008714680295, 166.81005372000593
4710.7972090627345, 100
5089.222704927928, 71.70600970409605
5397.029746733479, 81.49127469020749
5011.1805068123185, 143.07229891937587
4455.878448589298, 398.1071705534977
4111.819164670083, 1052.5002852777327
3865.3459436886264, 2643.761185749101
3794.3263125368335, 3593.813663804626
3782.6172230420325, 12271.252398511891
5168.48030222512, 20469.6827180752
6032.217044160389, 20469.6827180752
6783.966127740247, 20469.6827180752
7966.770903356287, 18478.497974222868
9952.372529993045, 16681.005372000593
12204.422330748863, 14307.229891937557
14510.588059311489, 11077.568505097088
17467.145015665952, 7742.636826811262
20135.707428923353, 5411.695265464632
25783.94954367927, 2154.4346900318847
31423.56708001891, 630.957344480193
35121.86995877384, 204.696827180752
38296.715030398176, 48.852735715193916
39498.8400448683, 20.469682718075198
39990.190178774865, 8.576958985908945
39990.190178774865, 2.9286445646252375
39255.433549598085, 1.2271252398511916
37131.17601563775, 0.5141751827683938
35121.86995877384, 0.3414548873833608
32210.223472741414, 0.17556762912750049
28464.428117803927, 0.07356422544596421
25943.825011230012, 0.0441005945417675
23355.890071621376, 0.025118864315095822
20767.76262125897, 0.014307229891937558
19164.186217971583, 0.01
17467.145015665952, 0.006309573444801942
15340.732140775697, 0.0037824899063893976
13640.78536758721, 0.0022675431258708137
12356.240575022692, 0.0015058363542798446
11402.157259414793, 0.0011077568505097133
10328.422768555845, 0.0007742636826811309
9530.916781181038, 0.0005411695265464648
8527.319392705142, 0.0003414548873833615
7676.7066635477595, 0.00023865897868585834
7216.5447395624, 0.0001755676291275005
6536.966935520377, 0.00012271252398511943
6032.217044160389, 0.00008576958985908981
5566.441260416517, 0.00006309573444801943
5042.252737432013, 0.0000441005945417675
4710.7972090627345, 0.000032442260791716434
4320.266290399269, 0.000022675431258708044
